Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.010033444816053512;late;True;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.06052652124139861;0.04991882583924521;0.07299247169924841;[('contra III', 0.01816933359154635), ('ipsi V', 0.016076937592044375), ('ipsi VII', 0.013017584940336786)]
0.0016722408026755853;late;True;['III'];[];['IV', 'I', 'III'];[];0.0913198597624035;0.07518942399188218;0.11027706118854229;[('ipsi II', 0.04875347761776559), ('contra III', 0.014261340745296064), ('ipsi V', 0.009993644257977934)]
0.0033444816053511705;late;True;['II', 'III', 'VII'];['II'];['IV', 'I', 'VII', 'II', 'III'];['I', 'II'];0.08853901229174216;0.0695162856244887;0.10953279769994174;[('contra III', 0.06437719106991549), ('ipsi V', 0.020963730666005164), ('contra IV', 0.004728352009279516)]
0.0033444816053511705;early;False;['III'];[];['IV', 'I', 'III'];[];0.07268275340842029;0.061424353562894184;0.0847700615073045;[('ipsi II', 0.0373577598753286), ('contra III', 0.01140682787653087), ('ipsi VII', 0.008229463663242762)]
0.0016722408026755853;late;True;['I', 'II'];[];['IV', 'III', 'I', 'II'];[];0.05285436896111652;0.04360215710923465;0.06346668321847362;[('contra III', 0.016619140983448993), ('ipsi V', 0.011928693674484535), ('ipsi VII', 0.011633575088169274)]
0.0016722408026755853;late;True;['VII'];[];['IV', 'I', 'III', 'VII'];[];0.07695286869105109;0.06347518838034896;0.09264000431076924;[('ipsi II', 0.043986238350445316), ('contra III', 0.01417800056200071), ('ipsi V', 0.008918748466146063)]
0.005016722408026756;late;True;['II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.0799619080385846;0.06468528739935275;0.0971696455936179;[('contra IV', 0.04236169764226844), ('ipsi V', 0.021392201785206934), ('ipsi VII', 0.015218730941768586)]
0.005016722408026756;late;True;['II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.057899195875533715;0.047917691595058556;0.06908195164627545;[('contra III', 0.017518740766994098), ('ipsi V', 0.014960912762601287), ('ipsi VII', 0.012450302256931419)]
0.0016722408026755853;late;True;['II', 'III', 'IV', 'VII'];['II', 'III', 'VII'];['V', 'I', 'II', 'III', 'IV', 'VII'];['I', 'II', 'III', 'VII'];0.05710353154369492;0.04017255727786018;0.07583862614529004;[('contra IV', 0.054031675744940756), ('contra V', 0.005552826984638177)]
0.005016722408026756;early;False;['II', 'III', 'VII'];[];['IV', 'I', 'II', 'III', 'VII'];[];0.04305817631956595;0.03465433138984481;0.053144216417871246;[('contra III', 0.015891043750762345), ('ipsi V', 0.014465004391172525), ('contra I', 0.007599661453886349)]
