Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0038022813688212928;early;False;['III', 'IV'];[];['V', 'II', 'III', 'IV'];[];0.07376922440792368;0.05688260373816891;0.09447961434712515;[('contra VII', 0.022863670437576644), ('ipsi I', 0.020333148456059567), ('ipsi VII', 0.016386772815901153)]
0.0038022813688212928;early;False;['II', 'III', 'IV'];['II'];['V', 'II', 'III', 'IV'];['III', 'II'];0.09385426544057364;0.07016554430661785;0.12003520611683008;[('ipsi I', 0.03206800949940146), ('contra VII', 0.026260095537238466), ('ipsi VII', 0.018930118451798705)]
0.0038022813688212928;late;True;['II'];['II'];['III', 'II'];['VII', 'III', 'II'];0.0828939485394018;0.06956698864129332;0.09665332574936619;[('ipsi I', 0.02261979451436443), ('ipsi VII', 0.016149515659028776), ('contra I', 0.012984988408537583)]
0.022813688212927757;early;False;['II', 'V'];[];['III', 'II', 'V'];[];0.09081374206409977;0.07242044819234038;0.11424869535575326;[('ipsi I', 0.02303346506822254), ('contra VII', 0.021309297271579805), ('ipsi IV', 0.01964534930314619)]
0.0038022813688212928;late;False;['V'];[];['III', 'II', 'V'];[];0.09016496912433536;0.06975388928397318;0.1141296841558453;[('contra VII', 0.022457924407741553), ('ipsi IV', 0.021037377308601647), ('ipsi I', 0.01847171866810788)]
0.0038022813688212928;late;False;['II', 'III'];['II', 'III'];['V', 'I', 'IV', 'II', 'III'];['IV', 'II', 'III'];0.08479725739949963;0.06100287676553226;0.11066282205978474;[('contra VII', 0.02853390586309071), ('contra I', 0.022875767559612854), ('ipsi VII', 0.020661773784186724)]
0.0038022813688212928;early;False;['II', 'III', 'IV'];['IV'];['V', 'II', 'III', 'IV'];['II', 'III', 'IV'];0.08123828829700763;0.060261681821682345;0.10545247122368706;[('ipsi I', 0.03337025326648442), ('contra VII', 0.027045506230575375), ('ipsi VII', 0.019522159627281307)]
0.0076045627376425855;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.0811700271517039;0.0631503944935401;0.10182660594167253;[('ipsi V', 0.02509661451555612), ('contra VII', 0.024173802928820372), ('ipsi VII', 0.017371398588258296)]
0.0038022813688212928;early;False;['II', 'III', 'V'];[];['IV', 'II', 'III', 'V'];[];0.08605768143903991;0.06848241979041735;0.10745224722341724;[('ipsi I', 0.029672982201839577), ('contra VII', 0.024450819930614893), ('ipsi VII', 0.017572842593222247)]
0.0038022813688212928;early;True;['III'];[];['IV', 'II', 'III'];['II'];0.08070902722747647;0.06444047465505476;0.09846930951729307;[('contra VII', 0.027796421588164238), ('ipsi V', 0.014866103634657644), ('ipsi I', 0.013710782949414246)]
0.019011406844106463;late;False;['II', 'III'];[];['I', 'IV', 'II', 'III'];[];0.08198639823203914;0.06375549324371184;0.10255064751630645;[('ipsi V', 0.024941535363577808), ('contra VII', 0.02464524941947189), ('ipsi VII', 0.01773725025672655)]
0.0038022813688212928;late;True;['III', 'IV'];['III'];['V', 'II', 'III', 'IV'];['VII', 'IV', 'II', 'III'];0.07650003566068844;0.06150777983449314;0.08975907572505361;[('ipsi I', 0.028846266057377147), ('ipsi VII', 0.02029403004115693), ('contra V', 0.01849976892099299)]
0.0038022813688212928;late;False;['II', 'III'];['II'];['I', 'IV', 'II', 'III'];['III', 'II'];0.08942383519762534;0.06996030599772488;0.11021250795830226;[('ipsi V', 0.027253909187899994), ('contra VII', 0.02627226670759224), ('ipsi VII', 0.018958940133607622)]
0.0038022813688212928;late;True;['I'];['I'];['III', 'II', 'I'];['III', 'II', 'I'];0.09606100322285424;0.07423607673120282;0.11952991268718324;[('contra VII', 0.04083581147483133), ('ipsi VII', 0.018612710759029483), ('ipsi IV', 0.016442629854744376)]
