Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0018181818181818182;early;True;['VII'];[];['II', 'VII'];['II'];0.0821607803453547;0.06994534315859306;0.09800065358548377;[('ipsi III', 0.04638555344546892), ('ipsi I', 0.00900430770506528), ('contra III', 0.008911252585006007)]
0.005454545454545455;early;True;['II', 'III'];[];['IV', 'II', 'III'];['II'];0.07690910731961852;0.0651987770551252;0.08890349616675376;[('ipsi I', 0.02232484523581918), ('ipsi V', 0.018802919785319994), ('ipsi VII', 0.014471038726414129)]
0.0018181818181818182;late;False;['I', 'II'];['VII'];['III', 'I', 'II'];['VII'];0.0724810397882898;0.061166395648401775;0.08294859526664737;[('ipsi VII', 0.019734542247602023), ('ipsi IV', 0.01927465270837672), ('ipsi V', 0.017088395589176478)]
0.014545454545454545;late;True;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];['II'];0.07827224568184817;0.06426008757221244;0.09031303517173228;[('ipsi V', 0.02897237562806195), ('ipsi VII', 0.019286552298533682), ('contra III', 0.015104788781363853)]
0.005454545454545455;late;True;['III'];[];['IV', 'II', 'III'];['II'];0.07631835273441791;0.06602916197674458;0.08822061048105331;[('ipsi V', 0.019735941230003367), ('ipsi I', 0.018798883676753107), ('ipsi VII', 0.015244424512478835)]
0.007272727272727273;late;True;['II', 'III', 'VII'];['II'];['IV', 'II', 'III', 'VII'];['III', 'II'];0.09799040571469089;0.08141780429450787;0.11448613652635803;[('ipsi I', 0.03368000537739184), ('ipsi V', 0.02938278641373762), ('contra I', 0.0169114436176893)]
0.02;early;False;['III'];[];['II', 'III'];[];0.09494527031343042;0.08348144974037293;0.10942391771261052;[('ipsi IV', 0.03894815403620178), ('ipsi V', 0.01586684073723129), ('ipsi I', 0.014745413541457923)]
0.0018181818181818182;late;True;['I', 'II'];[];['III', 'I', 'II'];['II'];0.07334192669094126;0.061346427453372605;0.08507374754937887;[('ipsi VII', 0.017299919544251877), ('ipsi IV', 0.015344242079182828), ('ipsi V', 0.014383898913516805)]
0.0018181818181818182;late;True;['VII'];[];['III', 'II', 'VII'];['II'];0.05239849976904873;0.0435668347476764;0.06477698143879386;[('ipsi I', 0.012421077612548959), ('contra III', 0.011072853444596421), ('ipsi IV', 0.009608609640279913)]
0.005454545454545455;late;True;['II', 'III'];['II', 'III'];['I', 'IV', 'II', 'III'];['IV', 'II', 'III'];0.09724828050348923;0.07904018097136571;0.11436865162153007;[('ipsi V', 0.029597825184868864), ('contra I', 0.024207612794598717), ('ipsi VII', 0.020189580648670047)]
0.01090909090909091;late;True;['II', 'III'];[];['IV', 'II', 'III'];['II'];0.09253501350347718;0.08014182437125782;0.10570232489757908;[('ipsi I', 0.027448508963833895), ('ipsi V', 0.023567718679375967), ('ipsi VII', 0.017013315988396546)]
0.0018181818181818182;late;True;['II', 'III', 'IV', 'V', 'VII'];['II', 'III', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];['IV', 'II', 'III', 'VII'];0.057649615535932175;0.04230513193110203;0.07458583055793588;[('contra I', 0.03224515429833926), ('contra V', 0.026411120116675523)]
0.005454545454545455;early;False;['II', 'III', 'VII'];[];['IV', 'II', 'III', 'VII'];[];0.06973120822182781;0.05930740671075372;0.08057595497862205;[('ipsi I', 0.02706184035625028), ('ipsi V', 0.023169091130796855), ('contra II', 0.01349257441409764)]
0.0018181818181818182;late;False;['II', 'III', 'IV'];['II', 'III'];['I', 'V', 'II', 'III', 'IV'];['IV', 'II', 'III'];0.07020334631530248;0.05590904042644073;0.08679405916909944;[('contra I', 0.025305823626170114), ('ipsi VII', 0.02280696452351838), ('contra V', 0.01796457734913037)]
0.0018181818181818182;late;False;[];['II'];['III', 'II'];['II'];0.09403942795844929;0.08128344106298058;0.10674688321668667;[('contra III', 0.03732196215799808), ('ipsi VII', 0.01442441657213269), ('ipsi I', 0.012546736685022783)]
0.0018181818181818182;late;True;['III'];['II'];['IV', 'II', 'III'];['III', 'II'];0.09019178198109862;0.07565401729272929;0.10278457528030609;[('ipsi V', 0.02292491812250068), ('ipsi I', 0.022181329692085854), ('ipsi VII', 0.017052455254319424)]
0.00909090909090909;early;True;['II'];[];['III', 'II'];['II'];0.05896075361414085;0.04955125996199101;0.0689021776252255;[('ipsi I', 0.014518061824481007), ('ipsi VII', 0.011635847545888344), ('contra III', 0.008903796273627035)]
0.0036363636363636364;late;False;['II', 'III'];['II'];['IV', 'II', 'III'];['III', 'II'];0.0984622534195356;0.08244947908141181;0.11492353689683428;[('ipsi I', 0.031332536819394775), ('ipsi V', 0.027187869555282823), ('ipsi VII', 0.018924576540834886)]
0.0018181818181818182;early;False;['II'];['III', 'IV'];['III', 'II'];['II', 'III', 'IV'];0.09967466270093199;0.08294127661622688;0.11927961506932772;[('ipsi I', 0.02480619159912942), ('contra V', 0.022997329034911786), ('ipsi VII', 0.01736341899972288)]
0.007272727272727273;early;False;['I', 'II'];[];['III', 'I', 'II'];[];0.05827175618054061;0.047756637489053046;0.06819627659887814;[('ipsi VII', 0.015335894714099175), ('contra II', 0.012614182435178516), ('ipsi IV', 0.012438844129084477)]
0.0018181818181818182;late;True;['II'];['IV'];['III', 'II'];['II', 'III', 'IV'];0.08169245065327993;0.07030074937762762;0.0916731259172267;[('ipsi I', 0.024046319867994437), ('ipsi VII', 0.016910098116554684), ('ipsi IV', 0.013870348945291554)]
0.0036363636363636364;late;True;['II', 'III', 'IV', 'V'];[];['II', 'III', 'IV', 'V'];['II'];0.09374759844837433;0.07900441905672949;0.10969358299691882;[('ipsi I', 0.03887241134829187), ('ipsi VII', 0.021670297432942916), ('contra III', 0.017055381642028463)]
0.007272727272727273;late;False;['II', 'III', 'IV'];[];['V', 'II', 'III', 'IV'];[];0.07865489445624149;0.06533390243162249;0.09177487325385357;[('ipsi I', 0.03550019670053581), ('ipsi VII', 0.020482884438675835), ('contra II', 0.01540346709489292)]
0.0018181818181818182;early;False;['II'];['II', 'III'];['III', 'II'];['IV', 'II', 'III'];0.09293986591957738;0.07763219586340013;0.11108380837787456;[('ipsi I', 0.022846179584787393), ('contra I', 0.01785460241033402), ('ipsi VII', 0.016319785480525425)]
0.0036363636363636364;late;True;['I', 'II', 'III'];['II'];['IV', 'I', 'II', 'III'];['III', 'II'];0.08864505769347454;0.07367180074800779;0.10286919569184791;[('ipsi V', 0.03137780201240485), ('ipsi VII', 0.02047848413434768), ('contra I', 0.017333540452332152)]
0.0018181818181818182;late;True;['I', 'II', 'III', 'IV', 'VII'];['II', 'III', 'IV'];['V', 'VII', 'I', 'II', 'III', 'IV'];['II', 'III', 'IV'];0.08782637761071903;0.06467452694915614;0.11059188068532701;[('contra V', 0.04204673590698717), ('contra I', 0.03684312918703105), ('contra VII', 0.01155310931794582)]
