Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.005454545454545455;early;False;['II', 'III', 'VII'];[];['IV', 'I', 'II', 'III', 'VII'];[];0.04305817631956595;0.03465433138984481;0.053144216417871246;[('contra III', 0.015891043750762345), ('ipsi V', 0.01446500439117252), ('contra I', 0.007599661453886352)]
0.0018181818181818182;late;False;['II', 'III', 'IV'];['II', 'III'];['V', 'I', 'II', 'III', 'IV'];['I', 'II', 'III'];0.06506414559638735;0.049182618756747676;0.08240414116396653;[('contra IV', 0.04602714895994321), ('ipsi VII', 0.016553699914421256), ('contra V', 0.004546627546602729)]
0.0018181818181818182;late;False;[];['II'];['II', 'IV', 'I', 'III'];['I', 'II'];0.05967799919076397;0.04660344344163279;0.07401904617969746;[('contra III', 0.03816262018627835), ('ipsi VII', 0.010058800350708046), ('ipsi V', 0.00941570101410524)]
0.0018181818181818182;late;True;['III'];['II'];['II', 'I', 'IV', 'III'];['I', 'II'];0.07454790150759799;0.0579527467673919;0.09297269039373515;[('contra III', 0.047427878090283454), ('ipsi V', 0.013280575055093134), ('ipsi VII', 0.011622790367562554)]
0.00909090909090909;early;True;['II'];[];['IV', 'III', 'I', 'II'];[];0.04282723394625411;0.034287051554378715;0.05092714278146687;[('contra III', 0.013821935467816814), ('ipsi VII', 0.009303698941768385), ('ipsi V', 0.00841985704161583)]
0.0036363636363636364;late;False;['II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.09042449530090935;0.07222541786121886;0.11026376816411922;[('contra III', 0.056836712344198806), ('ipsi V', 0.0180490457520662), ('ipsi VII', 0.013863844183404701)]
0.0018181818181818182;early;False;['II'];['III', 'IV'];['IV', 'III', 'I', 'II'];['III', 'IV'];0.06498835541094902;0.04705511145048049;0.08638452433881046;[('contra V', 0.02726147682315095), ('ipsi V', 0.012997146776772281), ('ipsi VII', 0.012328127966826561)]
0.007272727272727273;early;False;['I', 'II'];[];['IV', 'III', 'I', 'II'];[];0.0449687126207211;0.03682145121421059;0.05478234515148408;[('contra III', 0.013816337752753764), ('ipsi VII', 0.01028317985887792), ('ipsi V', 0.009634520608760844)]
0.0018181818181818182;late;True;['II'];['IV'];['IV', 'III', 'I', 'II'];['III', 'IV'];0.08218433048375515;0.05545879442585501;0.119017183963714;[('contra V', 0.04553354977716747), ('ipsi V', 0.013900997374230534), ('ipsi VII', 0.012684282708887672)]
0.0036363636363636364;late;True;['II', 'III', 'IV', 'V'];[];['I', 'II', 'III', 'IV', 'V'];[];0.05299855223704067;0.043533397253855216;0.06357546103311033;[('contra III', 0.021259134318437522), ('ipsi VII', 0.016010026095756816), ('contra I', 0.008967436903121106)]
0.007272727272727273;late;False;['II', 'III', 'IV'];[];['V', 'I', 'II', 'III', 'IV'];[];0.045760443220301636;0.036471812038214334;0.055252367708651134;[('contra III', 0.01775411887533885), ('ipsi VII', 0.01418029083372882), ('contra I', 0.008051658504464586)]
0.0018181818181818182;early;False;['II'];['II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.05977222907958042;0.04872760185396043;0.07225131938838925;[('contra IV', 0.03205488440776646), ('ipsi V', 0.013681321149347399), ('ipsi VII', 0.012674382833986362)]
0.0036363636363636364;late;True;['I', 'II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.09577748199075328;0.07631940375359744;0.11658662498567873;[('contra III', 0.06063621954021767), ('ipsi V', 0.018953253872703774), ('ipsi VII', 0.01426366108162036)]
0.0018181818181818182;late;True;['I', 'II', 'III', 'IV', 'VII'];['II', 'III', 'IV'];['V', 'I', 'II', 'III', 'IV', 'VII'];['I', 'II', 'III', 'IV'];0.045422168410816186;0.022051234592715963;0.07923860736777984;[('contra V', 0.044616794726435476), ('contra VII', 0.0008452107857748036)]
0.0018181818181818182;early;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.07208581518875304;0.05874395031538936;0.0881955612750503;[('contra IV', 0.03832658820073859), ('ipsi V', 0.018443165072408625), ('ipsi VII', 0.01411438438271466)]
