;Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;top 3 spared lnls risk
5276;4.691388620318653e-05;early;True;['II', 'V'];['II', 'III', 'IV'];['IV', 'III', 'II', 'V'];['V', 'II', 'III', 'IV'];0.09939023440906986;[('ipsi I', 0.027876642194378055), ('ipsi VII', 0.020926880145811785), ('contra I', 0.01347106652404792)]
5277;2.2233250619513295e-06;early;True;['II', 'V'];['II', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'II', 'III', 'IV', 'VII'];0.09774297342380926;[('ipsi I', 0.029344410829837755), ('ipsi VII', 0.02225289600152839), ('contra I', 0.014210173423779433)]
5278;7.779374599127416e-06;early;True;['II', 'V'];['II', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'V'];0.07604511292924328;[('ipsi I', 0.03043348103607506), ('ipsi VII', 0.023236147855096992), ('contra I', 0.014509725746175154)]
5279;4.1306867665483746e-07;early;True;['II', 'V'];['II', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['II', 'III', 'IV', 'V', 'VII'];0.06952739563479929;[('ipsi I', 0.031737654194820275), ('ipsi VII', 0.0244170864925922), ('contra I', 0.015046772735398674)]
5280;2.778051362042309e-05;early;True;['II', 'V'];['I'];['IV', 'III', 'II', 'V'];['II', 'I'];0.07086871607131406;[('contra III', 0.023379952252893417), ('ipsi I', 0.0218536414148507), ('ipsi VII', 0.015699587265159163)]
5281;9.177811072736821e-07;early;True;['II', 'V'];['I', 'VII'];['IV', 'III', 'II', 'V'];['II', 'VII', 'I'];0.073605391224907;[('contra III', 0.028131592603901988), ('ipsi I', 0.024146713281280412), ('ipsi VII', 0.017643930992377085)]
5282;3.8753378230983474e-07;early;True;['II', 'V'];['I', 'V'];['IV', 'III', 'II', 'V'];['III', 'IV', 'II', 'I', 'V'];0.08361685241993828;[('ipsi I', 0.024290530401254652), ('ipsi VII', 0.017769683605038764), ('contra VII', 0.007765233408404265)]
5283;1.4602217357744883e-08;early;True;['II', 'V'];['I', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'IV', 'II', 'I', 'V', 'VII'];0.08685572477047243;[('ipsi I', 0.026291355633974025), ('ipsi VII', 0.01952537634254204)]
5284;3.2792484942052025e-07;early;True;['II', 'V'];['I', 'IV'];['IV', 'III', 'II', 'V'];['V', 'III', 'II', 'I', 'IV'];0.09707883646209625;[('ipsi I', 0.024790609811643025), ('ipsi VII', 0.01821902258320352), ('contra VII', 0.007959518896309872)]
5285;1.1890759273797495e-08;early;True;['II', 'V'];['I', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'III', 'II', 'I', 'IV', 'VII'];0.0986202800830623;[('ipsi I', 0.026849089438031635), ('ipsi VII', 0.020029657088330276)]
5286;8.843204065036608e-08;early;True;['II', 'V'];['I', 'IV', 'V'];['IV', 'III', 'II', 'V'];['III', 'II', 'I', 'IV', 'V'];0.05506042180211164;[('ipsi I', 0.027061065927357367), ('ipsi VII', 0.02020893442112065), ('contra VII', 0.008816547980744337)]
5287;3.726195116003725e-09;early;True;['II', 'V'];['I', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'II', 'I', 'IV', 'V', 'VII'];0.04988509190206063;[('ipsi I', 0.02878885478605379), ('ipsi VII', 0.02175989600897817)]
5288;1.3782051389817372e-06;early;True;['II', 'V'];['I', 'III'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'III'];0.09357748696663581;[('ipsi I', 0.02561195846720248), ('ipsi VII', 0.018924945522395886), ('contra VII', 0.008261416778594906)]
5289;5.068814252464166e-08;early;True;['II', 'V'];['I', 'III', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'III', 'VII'];0.09349943066024496;[('ipsi I', 0.02744840180087056), ('ipsi VII', 0.020553570369975564), ('contra V', 0.0051887261340892825)]
5290;2.1496544694672443e-08;early;True;['II', 'V'];['I', 'III', 'V'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'III', 'V'];0.05763740517683717;[('ipsi I', 0.028236147155244883), ('ipsi VII', 0.021258252890457952), ('contra VII', 0.009264447809886386)]
5291;8.834054914310039e-10;early;True;['II', 'V'];['I', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'II', 'I', 'III', 'V', 'VII'];0.05191248713195991;[('ipsi I', 0.029886518933752777), ('ipsi VII', 0.02274285480364176)]
5292;3.3820396681836383e-07;early;True;['II', 'V'];['I', 'III', 'IV'];['IV', 'III', 'II', 'V'];['V', 'II', 'I', 'III', 'IV'];0.08898859757575436;[('ipsi I', 0.027786777268977103), ('ipsi VII', 0.020857301414738946), ('contra VII', 0.00909275151779223)]
5293;1.41158860986918e-08;early;True;['II', 'V'];['I', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'II', 'I', 'III', 'IV', 'VII'];0.0871022567139805;[('ipsi I', 0.029423901950845578), ('ipsi VII', 0.022329677003543442)]
5294;5.7996190652590366e-08;early;True;['II', 'V'];['I', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'IV', 'V'];0.062155808598645106;[('ipsi I', 0.030287255770207223), ('ipsi VII', 0.02310542207742109), ('contra VII', 0.010057220910177295)]
5295;2.7937741131309964e-09;early;True;['II', 'V'];['I', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.055268402783416715;[('ipsi I', 0.03169653252553908), ('ipsi VII', 0.024380050785822723)]
5296;6.466459288580237e-05;early;True;['II', 'V'];['I', 'II'];['IV', 'III', 'II', 'V'];['III', 'I', 'II'];0.056132046909250416;[('ipsi I', 0.024229246329112598), ('ipsi VII', 0.017685804977007516), ('contra VII', 0.0077295125185599875)]
5297;2.558782932586336e-06;early;True;['II', 'V'];['I', 'II', 'VII'];['IV', 'III', 'II', 'V'];['III', 'I', 'II', 'VII'];0.053001225954779366;[('ipsi I', 0.026043520805049406), ('ipsi VII', 0.01928981936311415), ('contra IV', 0.005198163695967834)]
5298;1.0905390501880603e-06;early;True;['II', 'V'];['I', 'II', 'V'];['IV', 'III', 'II', 'V'];['IV', 'III', 'I', 'II', 'V'];0.05317204119273436;[('ipsi I', 0.02620763939245782), ('ipsi VII', 0.019436260380451733), ('contra VII', 0.008483663652499189)]
5299;4.7454261091131616e-08;early;True;['II', 'V'];['I', 'II', 'V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'III', 'I', 'II', 'V', 'VII'];0.04824587909415301;[('ipsi I', 0.027907473928128496), ('ipsi VII', 0.020958385035028112)]
5300;8.795032545564941e-07;early;True;['II', 'V'];['I', 'II', 'IV'];['IV', 'III', 'II', 'V'];['V', 'III', 'I', 'II', 'IV'];0.05509457792775476;[('ipsi I', 0.02708012126584908), ('ipsi VII', 0.020220008613613356), ('contra VII', 0.008820715992318248)]
5301;3.6981710044449166e-08;early;True;['II', 'V'];['I', 'II', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'III', 'I', 'II', 'IV', 'VII'];0.04985364054260785;[('ipsi I', 0.028774540376430468), ('ipsi VII', 0.02174104114099936)]
5302;2.8979289040813203e-07;early;True;['II', 'V'];['I', 'II', 'IV', 'V'];['IV', 'III', 'II', 'V'];['III', 'I', 'II', 'IV', 'V'];0.058872167958825286;[('ipsi I', 0.028796254267013745), ('ipsi VII', 0.02175968179902011), ('contra VII', 0.009482276709965268)]
5303;1.3631036452483501e-08;early;True;['II', 'V'];['I', 'II', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.052772820474657325;[('ipsi I', 0.030349752509980513), ('ipsi VII', 0.023162308941250515)]
5304;1.679147812361516e-05;early;True;['II', 'V'];['I', 'II', 'III'];['IV', 'III', 'II', 'V'];['IV', 'I', 'II', 'III'];0.09396896720277353;[('ipsi I', 0.026874873955387242), ('ipsi VII', 0.02002521954913449), ('contra VII', 0.00873630956218426)]
5305;7.616644878919446e-07;early;True;['II', 'V'];['I', 'II', 'III', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'VII', 'I', 'II', 'III'];0.09269965786636311;[('ipsi I', 0.028414118069708436), ('ipsi VII', 0.021410954745611218), ('contra V', 0.0052325454302076775)]
5306;3.2495601976416346e-07;early;True;['II', 'V'];['I', 'II', 'III', 'V'];['IV', 'III', 'II', 'V'];['IV', 'I', 'II', 'III', 'V'];0.059708787797051965;[('ipsi I', 0.02917924448349624), ('ipsi VII', 0.02209961270213269), ('contra VII', 0.009626303033754755)]
5307;1.587220870355332e-08;early;True;['II', 'V'];['I', 'II', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.05334593472710358;[('ipsi I', 0.0306608969064645), ('ipsi VII', 0.023439064817288465)]
5308;3.311021655602434e-06;early;True;['II', 'V'];['I', 'II', 'III', 'IV'];['IV', 'III', 'II', 'V'];['V', 'I', 'II', 'III', 'IV'];0.09231537084958112;[('ipsi I', 0.029176700684613012), ('ipsi VII', 0.022099365174557385), ('contra VII', 0.00962569730494985)]
5309;1.6625453911081488e-07;early;True;['II', 'V'];['I', 'II', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V'];['V', 'I', 'II', 'III', 'IV', 'VII'];0.08901125652939679;[('ipsi I', 0.03056881312178835), ('ipsi VII', 0.023359098299177317)]
5310;5.97137197262425e-07;early;True;['II', 'V'];['I', 'II', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'IV', 'V'];0.06461638432161708;[('ipsi I', 0.03140595247589029), ('ipsi VII', 0.02411513282404968), ('contra VII', 0.01048857474609904)]
5311;3.306999297643335e-08;early;True;['II', 'V'];['I', 'II', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.05709889759581828;[('ipsi I', 0.032685778102523544), ('ipsi VII', 0.025272941498942107)]
5312;0.0001902595882061875;early;True;['II', 'V', 'VII'];[];['IV', 'III', 'II', 'V', 'VII'];['II'];0.09761742891791862;[('ipsi I', 0.023023458661114687), ('contra III', 0.014849171010575025), ('contra VII', 0.0072918144487335084)]
5313;7.103787251871743e-06;early;True;['II', 'V', 'VII'];['VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'VII'];0.050258799139922164;[('ipsi I', 0.025121330796244658), ('contra III', 0.016576240469741443), ('contra IV', 0.0037246619087529585)]
5314;2.951019894404082e-06;early;True;['II', 'V', 'VII'];['V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'V'];0.05911004505257844;[('ipsi I', 0.02524140015869974), ('contra III', 0.02376477310945625), ('contra VII', 0.008119761326269934)]
5315;1.2307259214369486e-07;early;True;['II', 'V', 'VII'];['V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'V', 'VII'];0.056540260900549796;[('ipsi I', 0.027102879569129372), ('contra III', 0.026998839469262723), ('contra I', 0.003514844998754545)]
5316;2.4532835862584995e-06;early;True;['II', 'V', 'VII'];['IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'III', 'IV'];0.08945068371820694;[('ipsi I', 0.025247471856268515), ('contra VII', 0.00812452462253759), ('contra I', 0.0037341237546533396)]
5317;9.870900314881814e-08;early;True;['II', 'V', 'VII'];['IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'III', 'IV', 'VII'];0.08980754947835663;[('ipsi I', 0.0271204982603281), ('contra I', 0.004021881321734271)]
5318;7.577080386777849e-07;early;True;['II', 'V', 'VII'];['IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['II', 'III', 'IV', 'V'];0.03988616370616256;[('ipsi I', 0.027535120669687125), ('contra VII', 0.008995600857250098), ('contra I', 0.003762157518057467)]
5319;3.451139351512157e-08;early;True;['II', 'V', 'VII'];['IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'III', 'IV', 'V', 'VII'];0.032994082724179294;[('ipsi I', 0.029146378498153845), ('contra I', 0.00396995845291399)]
5320;1.021636067240384e-05;early;True;['II', 'V', 'VII'];['III'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'III'];0.08960583517298856;[('ipsi I', 0.02529668244466526), ('contra VII', 0.008141512560805923), ('contra I', 0.005976172729257026)]
5321;4.1734567899093925e-07;early;True;['II', 'V', 'VII'];['III', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'VII', 'III'];0.08947045020223218;[('ipsi I', 0.027151933401229292), ('contra I', 0.006587818136970812), ('contra V', 0.005671219851733412)]
5322;1.743567683431789e-07;early;True;['II', 'V', 'VII'];['III', 'V'];['IV', 'III', 'II', 'V', 'VII'];['II', 'IV', 'III', 'V'];0.04302059209879071;[('ipsi I', 0.028121927722248495), ('contra VII', 0.009220237446910636), ('contra I', 0.00620105172583993)]
5323;7.836986229841134e-09;early;True;['II', 'V', 'VII'];['III', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'IV', 'III', 'V', 'VII'];0.0362214025148358;[('ipsi I', 0.02976680373049661), ('contra I', 0.006667351771377903)]
5324;2.820915958944812e-06;early;True;['II', 'V', 'VII'];['III', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'III', 'IV'];0.07736559561283406;[('ipsi I', 0.027389725948371593), ('contra VII', 0.008938893277901101), ('contra I', 0.005431214219856279)]
5325;1.2790713535406334e-07;early;True;['II', 'V', 'VII'];['III', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'VII', 'III', 'IV'];0.07519647645978023;[('ipsi I', 0.028998397471594266), ('contra I', 0.005916354367774436)]
5326;5.539218895829941e-07;early;True;['II', 'V', 'VII'];['III', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['II', 'III', 'IV', 'V'];0.0448808686498382;[('ipsi I', 0.02997997444934136), ('contra VII', 0.009938453836962784), ('contra I', 0.005508136077549949)]
5327;2.8358109247243524e-08;early;True;['II', 'V', 'VII'];['III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'III', 'IV', 'V', 'VII'];0.037036325364207145;[('ipsi I', 0.03135120920702311), ('contra I', 0.005882385910427064)]
5328;7.508040481842667e-05;early;True;['II', 'V', 'VII'];['II'];['IV', 'III', 'II', 'V', 'VII'];['III', 'II'];0.05518521208882864;[('ipsi I', 0.02491367250274604), ('contra I', 0.014971216478390765), ('contra VII', 0.007995716912258298)]
5329;3.119945441038647e-06;early;True;['II', 'V', 'VII'];['II', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['III', 'II', 'VII'];0.05114777686014062;[('ipsi I', 0.026779563217128), ('contra I', 0.015776396497101778), ('contra IV', 0.005915423630451862)]
5330;1.3097872312342975e-06;early;True;['II', 'V', 'VII'];['II', 'V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'III', 'II', 'V'];0.05069372676379749;[('ipsi I', 0.026966570135356253), ('contra I', 0.01578906863069046), ('contra VII', 0.008777653929333575)]
5331;5.979919359327867e-08;early;True;['II', 'V', 'VII'];['II', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];0.044628609620286745;[('ipsi I', 0.028673583668465258), ('contra I', 0.016448118541248506)]
5332;1.0487041768193512e-06;early;True;['II', 'V', 'VII'];['II', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'III', 'II', 'IV'];0.09899954681446574;[('ipsi I', 0.02777398444715872), ('contra I', 0.01493166377817513), ('contra VII', 0.00908847682466465)]
5333;4.6295964715409905e-08;early;True;['II', 'V', 'VII'];['II', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];0.09668371120228039;[('ipsi I', 0.02942626311412616), ('contra I', 0.015576138045750275)]
5334;3.619243502184317e-07;early;True;['II', 'V', 'VII'];['II', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['III', 'II', 'IV', 'V'];0.05443288653815115;[('ipsi I', 0.029595317112633017), ('contra I', 0.016000969935748344), ('contra VII', 0.009790945147724462)]
5335;1.7742652445520236e-08;early;True;['II', 'V', 'VII'];['II', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['III', 'II', 'IV', 'V', 'VII'];0.04706383474612005;[('ipsi I', 0.031106380755522068), ('contra I', 0.016490380762987665)]
5336;2.3664920715174155e-05;early;True;['II', 'V', 'VII'];['II', 'III'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'III'];0.09248550909443493;[('ipsi I', 0.02705906591086554), ('contra I', 0.014171305840067688), ('contra VII', 0.008811489782857469)]
5337;1.0956843504444955e-06;early;True;['II', 'V', 'VII'];['II', 'III', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'III', 'VII'];0.09109827801409452;[('ipsi I', 0.02868062560545723), ('contra I', 0.015018922385921717), ('contra V', 0.005475450148887259)]
5338;4.599649307714842e-07;early;True;['II', 'V', 'VII'];['II', 'III', 'V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'III', 'V'];0.05341644549194424;[('ipsi I', 0.02954419359101538), ('contra I', 0.01502312554939689), ('contra VII', 0.009769007931701606)]
5339;2.298898963774014e-08;early;True;['II', 'V', 'VII'];['II', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'III', 'V', 'VII'];0.04624347894718718;[('ipsi I', 0.031056999916867674), ('contra I', 0.01569773554022496)]
5340;5.147198786931792e-06;early;True;['II', 'V', 'VII'];['II', 'III', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'III', 'IV'];0.08632670690777798;[('ipsi I', 0.02937022020982409), ('contra I', 0.014222831747288542), ('contra VII', 0.009702045285672234)]
5341;2.639779488344631e-07;early;True;['II', 'V', 'VII'];['II', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'III', 'IV', 'VII'];0.08270428346238332;[('ipsi I', 0.030774143527505973), ('contra I', 0.014913901545621356)]
5342;9.573353092532603e-07;early;True;['II', 'V', 'VII'];['II', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['II', 'III', 'IV', 'V'];0.05643627016668746;[('ipsi I', 0.031762749201464616), ('contra I', 0.01505702156412932), ('contra VII', 0.010627232597443016)]
5343;5.425608370725002e-08;early;True;['II', 'V', 'VII'];['II', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'III', 'IV', 'V', 'VII'];0.048054272862633245;[('ipsi I', 0.03301767612891693), ('contra I', 0.015572766576634065)]
5344;2.1253726587464937e-06;early;True;['II', 'V', 'VII'];['I'];['IV', 'III', 'II', 'V', 'VII'];['II', 'I'];0.06441873317234756;[('contra III', 0.028198927119675626), ('ipsi I', 0.024176390958391372), ('contra VII', 0.0077220857406449656)]
5345;8.101689776858364e-08;early;True;['II', 'V', 'VII'];['I', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'I', 'VII'];0.06403859082298483;[('contra III', 0.032784126484432144), ('ipsi I', 0.026172873770182067), ('contra IV', 0.0044764703613771)]
5346;3.367981488050248e-08;early;True;['II', 'V', 'VII'];['I', 'V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'I', 'V'];0.0768555695385903;[('contra III', 0.04398670306349499), ('ipsi I', 0.0263207491788631), ('contra VII', 0.008532856207862935)]
5347;1.4299487175710967e-09;early;True;['II', 'V', 'VII'];['I', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['III', 'IV', 'II', 'I', 'V', 'VII'];0.07764862023813415;[('ipsi I', 0.02812145940746314)]
5348;2.7642290362451804e-08;early;True;['II', 'V', 'VII'];['I', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'III', 'II', 'I', 'IV'];0.08842403021012338;[('ipsi I', 0.02687983864806048), ('contra VII', 0.008750892390919035)]
5349;1.1318756327977242e-09;early;True;['II', 'V', 'VII'];['I', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'III', 'II', 'I', 'IV', 'VII'];0.08671567287303222;[('ipsi I', 0.0287200066984428)]
5350;8.646526807940933e-09;early;True;['II', 'V', 'VII'];['I', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['III', 'II', 'I', 'IV', 'V'];0.03802253272456484;[('ipsi I', 0.028817900306861734), ('contra VII', 0.00949349346203707)]
5351;3.996259944638692e-10;early;True;['II', 'V', 'VII'];['I', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['III', 'II', 'I', 'IV', 'V', 'VII'];0.03042970834286341;[('ipsi I', 0.03042970834286341)]
5352;1.1612496411360904e-07;early;True;['II', 'V', 'VII'];['I', 'III'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'I', 'III'];0.08294325203669986;[('ipsi I', 0.027476800459361933), ('contra VII', 0.008973150436157817), ('contra V', 0.005197952696056359)]
5353;4.825667202565927e-09;early;True;['II', 'V', 'VII'];['I', 'III', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'VII', 'I', 'III'];0.08021774260116181;[('contra IV', 0.04898422903191647), ('ipsi I', 0.029136872258164012), ('contra V', 0.005740972938568494)]
5354;2.016028049390858e-09;early;True;['II', 'V', 'VII'];['I', 'III', 'V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'I', 'III', 'V'];0.03951557639625856;[('ipsi I', 0.02991512734414775), ('contra VII', 0.009912084574475535)]
5355;9.20610270424246e-11;early;True;['II', 'V', 'VII'];['I', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'II', 'I', 'III', 'V', 'VII'];0.03143963791067038;[('ipsi I', 0.03143963791067038)]
5356;3.246292871666962e-08;early;True;['II', 'V', 'VII'];['I', 'III', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'I', 'III', 'IV'];0.07549418295057853;[('ipsi I', 0.029451874972949328), ('contra VII', 0.009735069729024416)]
5357;1.4923021911651273e-09;early;True;['II', 'V', 'VII'];['I', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'II', 'I', 'III', 'IV', 'VII'];0.07126066285369023;[('ipsi I', 0.03096768849534656)]
5358;6.439909873745986e-09;early;True;['II', 'V', 'VII'];['I', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['II', 'I', 'III', 'IV', 'V'];0.041984760003160704;[('ipsi I', 0.031723340993514024), ('contra VII', 0.010612320589468607)]
5359;3.3378870887463917e-10;early;True;['II', 'V', 'VII'];['I', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.03306516558017932;[('ipsi I', 0.03306516558017932)]
5360;5.927379990818377e-06;early;True;['II', 'V', 'VII'];['I', 'II'];['IV', 'III', 'II', 'V', 'VII'];['III', 'I', 'II'];0.09512680227459436;[('ipsi I', 0.02607077915723361), ('contra VII', 0.008431008483377125), ('contra IV', 0.005208433742235129)]
5361;2.605435393159478e-07;early;True;['II', 'V', 'VII'];['I', 'II', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['III', 'I', 'II', 'VII'];0.0954770423121497;[('ipsi I', 0.02776024728171295), ('contra IV', 0.0058515344012447425), ('contra V', 0.004028688076204743)]
5362;1.0944967212752141e-07;early;True;['II', 'V', 'VII'];['I', 'II', 'V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'III', 'I', 'II', 'V'];0.03681362551787189;[('ipsi I', 0.027935139801815993), ('contra VII', 0.009148446477039525)]
5363;5.234291373691583e-09;early;True;['II', 'V', 'VII'];['I', 'II', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'III', 'I', 'II', 'V', 'VII'];0.029523804209176756;[('ipsi I', 0.029523804209176756)]
5364;8.580825080631045e-08;early;True;['II', 'V', 'VII'];['I', 'II', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'III', 'I', 'II', 'IV'];0.09029515057071819;[('ipsi I', 0.028802802926313466), ('contra VII', 0.009484524068709435)]
5365;3.970387611296596e-09;early;True;['II', 'V', 'VII'];['I', 'II', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'III', 'I', 'II', 'IV', 'VII'];0.08649827194720301;[('ipsi I', 0.030371942328900545)]
5366;3.152710919002058e-08;early;True;['II', 'V', 'VII'];['I', 'II', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['III', 'I', 'II', 'IV', 'V'];0.04014997347851473;[('ipsi I', 0.030377651193773954), ('contra VII', 0.010093709610385169)]
5367;1.6052087749264147e-09;early;True;['II', 'V', 'VII'];['I', 'II', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.031839902828206715;[('ipsi I', 0.031839902828206715)]
5368;1.7595172328921608e-06;early;True;['II', 'V', 'VII'];['I', 'II', 'III'];['IV', 'III', 'II', 'V', 'VII'];['I', 'II', 'III'];0.08166963495318078;[('contra IV', 0.042378569991088244), ('ipsi I', 0.028440111903326296), ('contra VII', 0.009341550857810348)]
5369;8.685892907144292e-08;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['VII', 'I', 'II', 'III'];0.07832598547195437;[('contra IV', 0.04616317898915147), ('ipsi I', 0.02990483057865812), ('contra V', 0.0057272523923525935)]
5370;3.652565373352116e-08;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'V'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'I', 'II', 'III', 'V'];0.04057061102285947;[('ipsi I', 0.03068798086928012), ('contra VII', 0.010210265495900865)]
5371;1.929645294176666e-09;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.03209270228494389;[('ipsi I', 0.03209270228494389)]
5372;3.848083055468225e-07;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'IV'];['IV', 'III', 'II', 'V', 'VII'];['V', 'I', 'II', 'III', 'IV'];0.07685361854558706;[('ipsi I', 0.03059432375526934), ('contra VII', 0.010175013333930873)]
5373;2.0800062356831298e-08;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['V', 'I', 'II', 'III', 'IV', 'VII'];0.07166002041966202;[('ipsi I', 0.031922175676953816)]
5374;7.636461317626494e-08;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'IV', 'V'];['IV', 'III', 'II', 'V', 'VII'];['I', 'II', 'III', 'IV', 'V'];0.04333059990736056;[('ipsi I', 0.032711099103547685), ('contra VII', 0.010992534502562322)]
5375;4.504721205105576e-09;early;True;['II', 'V', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];['IV', 'III', 'II', 'V', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.03393827511999428;[('ipsi I', 0.03393827511999428)]
5376;0.001255379814446553;early;True;['II', 'IV'];[];['V', 'III', 'II', 'IV'];['II'];0.06438282764842385;[('ipsi I', 0.02164108808090524), ('ipsi VII', 0.01562981684123009), ('contra III', 0.01385052209405019)]
