Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.003484320557491289;late;True;['I', 'II', 'III', 'IV', 'VII'];['II', 'III', 'IV'];['V', 'I', 'II', 'III', 'IV', 'VII'];['I', 'II', 'III', 'IV'];0.045422168410816206;0.022051234592715963;0.07923860736777984;[('contra V', 0.044616794726435496), ('contra VII', 0.0008452107857748038)]
0.003484320557491289;early;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.07208581518875304;0.05874395031538936;0.0881955612750503;[('contra IV', 0.0383265882007386), ('ipsi V', 0.01844316507240861), ('ipsi VII', 0.014114384382714657)]
0.003484320557491289;early;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04356579645919722;0.035646868988240724;0.053162401494850124;[('contra III', 0.016904022865288974), ('ipsi VII', 0.013298930812821914), ('contra I', 0.007850750456892715)]
0.006968641114982578;late;True;['II'];['II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.07053919506444001;0.05741340991315001;0.08441447108433262;[('contra IV', 0.03838251676758411), ('ipsi V', 0.016744967808680428), ('ipsi VII', 0.014133016208066666)]
0.010452961672473868;late;True;['II', 'III', 'IV'];[];['V', 'I', 'II', 'III', 'IV'];[];0.0482600053346915;0.039549240143662165;0.05785510671040621;[('contra III', 0.019372155331180276), ('ipsi VII', 0.014160192396088242), ('contra I', 0.008532786775245755)]
0.003484320557491289;late;False;['III'];[];['IV', 'I', 'III'];[];0.08976375248118688;0.07340713659601021;0.10835474091149642;[('ipsi II', 0.048917496282173456), ('contra III', 0.013089126975585725), ('ipsi V', 0.010028357685579605)]
0.003484320557491289;late;True;['II'];['III'];['IV', 'III', 'I', 'II'];['III'];0.09025455206785364;0.07588568914320012;0.1093949030470386;[('contra IV', 0.047511338570729734), ('ipsi V', 0.012832027851473233), ('contra II', 0.012297390166014052)]
0.003484320557491289;late;True;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.08494493467296622;0.06507477001127503;0.10671965938420627;[('contra III', 0.06582910447604956), ('ipsi VII', 0.01533327512163109), ('contra IV', 0.004886861634701551)]
0.003484320557491289;late;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.08229764126843059;0.06682305309673761;0.09997491107068719;[('contra IV', 0.0435731012457166), ('ipsi V', 0.022243343474689065), ('ipsi VII', 0.01554951188256008)]
0.003484320557491289;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.05166071923448236;0.04247615370416338;0.06188762877210237;[('contra III', 0.015216845361997603), ('ipsi V', 0.013002906116281836), ('ipsi VII', 0.011596323905031602)]
0.003484320557491289;early;False;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.07396252079267826;0.05563134516274012;0.09277900217072353;[('contra III', 0.05686318513203639), ('ipsi VII', 0.013847604101238486), ('contra IV', 0.0037025153601257252)]
0.003484320557491289;early;False;['II', 'IV'];[];['III', 'I', 'II', 'IV'];[];0.08888951229250937;0.06396436961102643;0.1252670488793299;[('ipsi V', 0.052238590370746754), ('contra III', 0.015078823481479407), ('ipsi VII', 0.01152953604187244)]
0.006968641114982578;late;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04764232414192911;0.03802970826449445;0.05816958422379287;[('contra III', 0.018468099352861297), ('ipsi VII', 0.014953958931424583), ('contra I', 0.008223157366348516)]
0.003484320557491289;late;True;['II', 'III'];['II', 'III', 'IV'];['IV', 'I', 'II', 'III'];['I', 'II', 'III', 'IV'];0.07681930564713335;0.049322730565300045;0.10852415966768705;[('contra V', 0.036561093074283846), ('ipsi V', 0.02522164832767041), ('ipsi VII', 0.016606462675356534)]
0.003484320557491289;late;False;['II', 'V'];[];['IV', 'III', 'I', 'II', 'V'];[];0.04406768494040213;0.03508170407935616;0.05403112874596618;[('contra III', 0.01708043337235542), ('ipsi VII', 0.013535959570690929), ('contra I', 0.007886143492092854)]
0.003484320557491289;late;True;['II', 'III', 'V'];['II', 'III', 'VII'];['IV', 'I', 'II', 'III', 'V'];['I', 'II', 'III', 'VII'];0.07366433542418577;0.05555777848373937;0.09472762049264492;[('contra IV', 0.05347564700701419), ('ipsi VII', 0.018234232476952293), ('contra V', 0.005508057140598856)]
