Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.006968641114982578;early;False;['I', 'II'];[];['III', 'I', 'II'];[];0.058271756180540604;0.047756637489053046;0.06819627659887814;[('ipsi VII', 0.015335894714099173), ('contra II', 0.012614182435178522), ('ipsi IV', 0.012438844129084478)]
0.003484320557491289;late;True;['II'];['IV'];['III', 'II'];['II', 'III', 'IV'];0.0816924506532799;0.07030074937762762;0.0916731259172267;[('ipsi I', 0.024046319867994444), ('ipsi VII', 0.016910098116554678), ('ipsi IV', 0.013870348945291548)]
0.006968641114982578;late;True;['II', 'III', 'IV', 'V'];[];['II', 'III', 'IV', 'V'];['II'];0.0937475984483743;0.07900441905672949;0.10969358299691882;[('ipsi I', 0.03887241134829185), ('ipsi VII', 0.021670297432942923), ('contra III', 0.017055381642028463)]
0.006968641114982578;late;False;['II', 'III', 'IV'];[];['V', 'II', 'III', 'IV'];[];0.0786548944562415;0.06533390243162249;0.09177487325385357;[('ipsi I', 0.03550019670053582), ('ipsi VII', 0.02048288443867583), ('contra II', 0.015403467094892922)]
0.003484320557491289;early;False;['II'];['II', 'III'];['III', 'II'];['IV', 'II', 'III'];0.09293986591957738;0.07763219586340013;0.11108380837787456;[('ipsi I', 0.022846179584787404), ('contra I', 0.017854602410334007), ('ipsi VII', 0.01631978548052543)]
0.003484320557491289;late;True;['I', 'II', 'III'];['II'];['IV', 'I', 'II', 'III'];['III', 'II'];0.08864505769347455;0.07367180074800779;0.10286919569184791;[('ipsi V', 0.03137780201240486), ('ipsi VII', 0.020478484134347687), ('contra I', 0.01733354045233215)]
0.003484320557491289;late;True;['I', 'II', 'III', 'IV', 'VII'];['II', 'III', 'IV'];['V', 'VII', 'I', 'II', 'III', 'IV'];['II', 'III', 'IV'];0.08782637761071904;0.06467452694915614;0.11059188068532701;[('contra V', 0.04204673590698719), ('contra I', 0.036843129187031046), ('contra VII', 0.011553109317945827)]
0.003484320557491289;early;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['IV', 'II', 'III'];0.09472259592308796;0.07691568906423933;0.11375250169814849;[('ipsi V', 0.02939871757181698), ('contra I', 0.023377424282597592), ('ipsi VII', 0.019539807128669172)]
0.003484320557491289;early;False;['II', 'III', 'V'];[];['IV', 'II', 'III', 'V'];[];0.0676071979666825;0.05787279504889463;0.08050687768589991;[('ipsi I', 0.029608853275501404), ('ipsi VII', 0.01754290865205863), ('contra II', 0.013897593142273292)]
0.006968641114982578;late;True;['II'];['II', 'III'];['I', 'III', 'II'];['IV', 'II', 'III'];0.08998252872160944;0.07610849271985694;0.1037741485354057;[('contra I', 0.021697640032543306), ('ipsi VII', 0.01830792842192537), ('contra V', 0.016576386208480405)]
